#TYPE System.Diagnostics.EventLogEntry#System/VDS Basic Provider/3254779905
"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"16","DESKTOP-KBJ23GV","System.Byte[]","895","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'136', '\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsCamera_2019.926.30.0_x64__8wekyb3d8bbwe\ActivationStore.dat', '0', '0'","Microsoft-Windows-Kernel-General","System.String[]","16","3/19/2020 8:29:07 AM","3/19/2020 8:29:07 AM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-KBJ23GV","System.Byte[]","894","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","3/19/2020 8:29:06 AM","3/19/2020 8:29:06 AM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-KBJ23GV","System.Byte[]","893","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","3/19/2020 8:29:06 AM","3/19/2020 8:29:06 AM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","892","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'91', '\??\C:\Users\1\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy\Settings\settings.dat', '5', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","3/19/2020 8:27:44 AM","3/19/2020 8:27:44 AM","NT AUTHORITY\SYSTEM",,
"23","DESKTOP-KBJ23GV","System.Byte[]","891","(1016)","1016","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) is now operational.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","23","3/19/2020 8:27:43 AM","3/19/2020 8:27:43 AM",,,
"21","DESKTOP-KBJ23GV","System.Byte[]","890","(1014)","1014","Information","Media connected on NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","21","3/19/2020 8:27:43 AM","3/19/2020 8:27:43 AM",,,
"24","DESKTOP-KBJ23GV","System.Byte[]","889","(1017)","1017","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) is no longer operational.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","24","3/19/2020 8:27:41 AM","3/19/2020 8:27:41 AM",,,
"266","DESKTOP-KBJ23GV","System.Byte[]","888","(0)","0","Information","Traffic flow has been restarted on external NIC Realtek PCIe GBE Family Controller of switch external.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","266","3/19/2020 8:27:41 AM","3/19/2020 8:27:41 AM","NT AUTHORITY\SYSTEM",,
"24","DESKTOP-KBJ23GV","System.Byte[]","887","(1017)","1017","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) is no longer operational.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","24","3/19/2020 8:27:41 AM","3/19/2020 8:27:41 AM",,,
"17","DESKTOP-KBJ23GV","System.Byte[]","886","(1012)","1012","Information","Protocol NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) successfully bound to port F1FEF9BF-9E80-4693-9DF6-B2444DDF11DE (Friendly Name: external_External) on switch 3026F317-F4F0-41DB-ABFA-35C23DA8E843(Friendly Name: external).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","17","3/19/2020 8:27:41 AM","3/19/2020 8:27:41 AM","NT AUTHORITY\SYSTEM",,
"232","DESKTOP-KBJ23GV","System.Byte[]","885","(0)","0","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) successfully connected to port F1FEF9BF-9E80-4693-9DF6-B2444DDF11DE (Friendly Name: external_External) on switch 3026F317-F4F0-41DB-ABFA-35C23DA8E843(Friendly Name: external).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","232","3/19/2020 8:27:41 AM","3/19/2020 8:27:41 AM","NT AUTHORITY\SYSTEM",,
"22","DESKTOP-KBJ23GV","System.Byte[]","884","(1015)","1015","Warning","Media disconnected on NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","22","3/19/2020 8:27:41 AM","3/19/2020 8:27:41 AM",,,
"7001","DESKTOP-KBJ23GV","System.Byte[]","883","(1101)","1101","Information","User Logon Notification for Customer Experience Improvement Program","Microsoft-Windows-Winlogon","System.String[]","7001","3/19/2020 8:27:40 AM","3/19/2020 8:27:40 AM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-KBJ23GV","System.Byte[]","882","(0)","0","Information","The system has returned from a low power state.

Sleep Time: 2020-03-18T14:55:33.544005600Z
Wake Time: 2020-03-19T06:27:37.845004900Z

Wake Source: 0","Microsoft-Windows-Power-Troubleshooter","System.String[]","1","3/19/2020 8:27:40 AM","3/19/2020 8:27:40 AM","NT AUTHORITY\LOCAL SERVICE",,
"269","DESKTOP-KBJ23GV","System.Byte[]","881","(0)","0","Information","Failed to get Device VlanID Regkey for Physical NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7}. vSwitch will be created on this Physical NIC without VlanID being inherited by HostVNic. Status = 3221225524","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","269","3/19/2020 8:27:37 AM","3/19/2020 8:27:37 AM",,,
"191","DESKTOP-KBJ23GV","System.Byte[]","880","(0)","0","Information","Successfully updated NIC NDIS QoS with Miniport NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller)","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","191","3/19/2020 8:27:37 AM","3/19/2020 8:27:37 AM",,,
"191","DESKTOP-KBJ23GV","System.Byte[]","879","(0)","0","Information","Successfully updated NIC NDIS QoS with Miniport NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: )","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","191","3/19/2020 8:27:37 AM","3/19/2020 8:27:37 AM",,,
"233","DESKTOP-KBJ23GV","System.Byte[]","878","(0)","0","Information","The operation '7' succeeded on nic /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: ).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","233","3/19/2020 8:27:37 AM","3/19/2020 8:27:37 AM",,,
"32","DESKTOP-KBJ23GV","System.Byte[]","877","(58)","58","Information","The description for Event ID '32' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0'","Microsoft-Windows-Kernel-Boot","System.String[]","32","3/19/2020 8:27:37 AM","3/19/2020 8:27:37 AM",,,
"18","DESKTOP-KBJ23GV","System.Byte[]","876","(57)","57","Information","The description for Event ID '18' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'","Microsoft-Windows-Kernel-Boot","System.String[]","18","3/19/2020 8:27:37 AM","3/19/2020 8:27:37 AM",,,
